Time,Frequency,Resistance
2537, 5009276.600000, 373.240000
2548, 5009280.200000, 372.780000
2558, 5009283.000000, 372.420000
2559, 5009283.300000, 372.370000
2560, 5009283.600000, 372.330000
2563, 5009284.700000, 372.220000
2568, 5009286.300000, 372.050000
2571, 5009287.050000, 371.947500
2572, 5009287.250000, 371.900000
2573, 5009287.480000, 371.868000
2574, 5009287.700000, 371.830000
2575, 5009287.920000, 371.796000
2576, 5009288.180000, 371.762000
2577, 5009288.375000, 371.730000
2578, 5009288.580000, 371.694000
2579, 5009288.833333, 371.656667
2580, 5009289.050000, 371.610000
2581, 5009289.325000, 371.582500
2582, 5009289.580000, 371.552000
2583, 5009289.860000, 371.514000
2584, 5009290.020000, 371.490000
2585, 5009290.250000, 371.456667
2586, 5009290.533333, 371.416667
2587, 5009290.750000, 371.387500
2588, 5009291.033333, 371.360000
2589, 5009291.300000, 371.323333
2590, 5009291.666667, 371.285000
2591, 5009292.050000, 371.226667
2592, 5009292.400000, 371.185000
2593, 5009292.950000, 371.135000
2594, 5009293.340000, 371.098000
2595, 5009293.800000, 371.038000
2596, 5009294.200000, 370.990000
2597, 5009294.650000, 370.940000
2598, 5009295.200000, 370.890000
2599, 5009295.640000, 370.840000
2600, 5009296.050000, 370.798333
2601, 5009296.500000, 370.748333
2602, 5009296.780000, 370.692000
2603, 5009297.140000, 370.640000
2604, 5009297.600000, 370.592500
2605, 5009297.900000, 370.553333
2606, 5009298.150000, 370.530000
2607, 5009298.500000, 370.483333
2608, 5009298.750000, 370.443333
2609, 5009299.080000, 370.402000
2610, 5009299.320000, 370.364000
2611, 5009299.700000, 370.340000
2612, 5009299.920000, 370.290000
2613, 5009300.150000, 370.250000
2614, 5009300.480000, 370.218000
2615, 5009300.660000, 370.170000
2616, 5009300.900000, 370.136667
2617, 5009301.180000, 370.098000
2618, 5009301.500000, 370.063333
2619, 5009301.840000, 370.032000
2620, 5009302.200000, 369.995000
2621, 5009302.600000, 369.958000
2622, 5009302.900000, 369.926667
2623, 5009303.228571, 369.885714
2624, 5009303.700000, 369.840000
2625, 5009304.166667, 369.793333
2626, 5009304.566667, 369.760000
2627, 5009304.928571, 369.710000
2628, 5009305.433333, 369.650000
2629, 5009305.771429, 369.607143
2630, 5009306.128571, 369.564286
2631, 5009306.566667, 369.523333
2632, 5009306.900000, 369.485000
2633, 5009307.233333, 369.440000
2634, 5009307.420000, 369.410000
2635, 5009307.680000, 369.364000
2636, 5009307.920000, 369.324000
2637, 5009308.133333, 369.286667
2638, 5009308.380000, 369.252000
2639, 5009308.566667, 369.213333
2640, 5009308.780000, 369.180000
2648, 5009309.900000, 368.980000
2651, 5009310.100000, 368.940000
2652, 5009310.100000, 368.920000
2655, 5009310.300000, 368.870000
2656, 5009310.250000, 368.860000
2657, 5009310.300000, 368.850000
2662, 5009310.600000, 368.790000
2663, 5009310.600000, 368.780000
2664, 5009310.800000, 368.750000
2675, 5009310.500000, 368.630000
2679, 5009309.800000, 368.680000
2680, 5009309.800000, 368.660000
2681, 5009309.300000, 368.710000
2682, 5009309.200000, 368.710000
2683, 5009309.033333, 368.710000
2684, 5009308.880000, 368.710000
2685, 5009308.800000, 368.718333
2686, 5009308.720000, 368.728000
2687, 5009308.520000, 368.738000
2688, 5009308.280000, 368.746000
2689, 5009308.050000, 368.763333
2690, 5009307.820000, 368.776000
2691, 5009307.633333, 368.785000
2692, 5009307.420000, 368.794000
2693, 5009307.150000, 368.803333
2694, 5009306.933333, 368.823333
2695, 5009306.700000, 368.830000
2696, 5009306.480000, 368.852000
2697, 5009306.220000, 368.860000
2698, 5009306.000000, 368.870000
2699, 5009305.833333, 368.890000
2700, 5009305.700000, 368.898333
2701, 5009305.360000, 368.916000
2702, 5009305.100000, 368.935000
2703, 5009304.920000, 368.946000
2704, 5009304.650000, 368.960000
2705, 5009304.300000, 368.983333
2706, 5009304.066667, 369.000000
2707, 5009303.800000, 369.020000
2708, 5009303.375000, 369.040000
2709, 5009303.120000, 369.056000
2710, 5009302.866667, 369.080000
2711, 5009302.400000, 369.100000
2712, 5009302.080000, 369.140000
2713, 5009301.700000, 369.156667
2714, 5009301.260000, 369.190000
2715, 5009300.900000, 369.215000
2716, 5009300.414286, 369.248571
2717, 5009300.050000, 369.280000
2718, 5009299.650000, 369.310000
2719, 5009299.228571, 369.342857
2720, 5009298.900000, 369.375000
2721, 5009298.600000, 369.400000
2722, 5009298.228571, 369.431429
2723, 5009297.928571, 369.468571
2724, 5009297.600000, 369.498000
2725, 5009297.120000, 369.536000
2726, 5009296.760000, 369.560000
2727, 5009296.400000, 369.590000
2728, 5009295.950000, 369.615000
2729, 5009295.640000, 369.660000
2730, 5009295.100000, 369.702000
2731, 5009294.600000, 369.736667
2732, 5009294.100000, 369.783333
2733, 5009293.600000, 369.830000
2734, 5009293.142857, 369.875714
2735, 5009292.450000, 369.935000
2736, 5009291.850000, 369.980000
2737, 5009291.240000, 370.044000
2738, 5009290.700000, 370.097500
2739, 5009290.025000, 370.167500
2740, 5009289.540000, 370.220000
2741, 5009289.050000, 370.280000
2742, 5009288.450000, 370.330000
2743, 5009287.940000, 370.388000
2744, 5009287.460000, 370.456000
2745, 5009286.850000, 370.516667
2746, 5009286.300000, 370.596000
2747, 5009285.860000, 370.640000
2748, 5009285.400000, 370.685000
2749, 5009284.950000, 370.740000
2750, 5009284.425000, 370.800000
2751, 5009284.200000, 370.830000
2752, 5009283.685714, 370.884286
2753, 5009283.200000, 370.928333
2754, 5009282.800000, 370.970000
2755, 5009282.350000, 371.030000
2756, 5009281.920000, 371.070000
2757, 5009281.500000, 371.118000
2758, 5009281.150000, 371.171667
2759, 5009280.750000, 371.206667
2760, 5009280.380000, 371.244000
2761, 5009280.100000, 371.276667
2762, 5009279.780000, 371.320000
2763, 5009279.480000, 371.352000
2764, 5009279.180000, 371.376000
2765, 5009278.960000, 371.412000
2766, 5009278.675000, 371.445000
2767, 5009278.500000, 371.467500
2768, 5009278.250000, 371.495000
2769, 5009278.060000, 371.520000
2770, 5009278.000000, 371.540000
2771, 5009277.960000, 371.560000
2772, 5009277.850000, 371.568333
2773, 5009277.800000, 371.570000
2774, 5009277.840000, 371.578000
2775, 5009277.840000, 371.586000
2776, 5009277.800000, 371.594000
2777, 5009277.800000, 371.600000
2778, 5009277.840000, 371.604000
2779, 5009277.900000, 371.613333
2780, 5009277.900000, 371.622000
2781, 5009277.940000, 371.628000
2782, 5009278.050000, 371.621667
2783, 5009278.050000, 371.630000
2784, 5009278.040000, 371.640000
2785, 5009278.180000, 371.630000
2786, 5009278.250000, 371.630000
2787, 5009278.240000, 371.622000
2788, 5009278.340000, 371.620000
2789, 5009278.433333, 371.620000
2790, 5009278.550000, 371.620000
2791, 5009278.600000, 371.616000
2794, 5009279.000000, 371.590000
2804, 5009280.000000, 371.500000
2806, 5009279.900000, 371.490000
2807, 5009279.900000, 371.480000
2815, 5009279.500000, 371.490000
2816, 5009279.400000, 371.490000
2817, 5009279.400000, 371.490000
2818, 5009279.366667, 371.496667
2819, 5009279.266667, 371.500000
2820, 5009279.166667, 371.503333
2821, 5009279.100000, 371.510000
2822, 5009279.060000, 371.512000
2823, 5009278.957143, 371.522857
2824, 5009278.860000, 371.532000
2825, 5009278.766667, 371.540000
2826, 5009278.700000, 371.550000
2827, 5009278.657143, 371.550000
2828, 5009278.600000, 371.550000
2829, 5009278.557143, 371.550000
2830, 5009278.550000, 371.558333
2831, 5009278.600000, 371.560000
2832, 5009278.600000, 371.560000
2833, 5009278.600000, 371.560000
2834, 5009278.600000, 371.560000
2835, 5009278.550000, 371.565000
2836, 5009278.450000, 371.570000
2837, 5009278.375000, 371.570000
2838, 5009278.300000, 371.570000
2839, 5009278.220000, 371.570000
2840, 5009278.066667, 371.580000
2841, 5009277.933333, 371.590000
2842, 5009277.750000, 371.600000
2843, 5009277.580000, 371.620000
2844, 5009277.400000, 371.628333
2845, 5009277.200000, 371.638333
2846, 5009277.000000, 371.656667
2847, 5009276.850000, 371.673333
2848, 5009276.700000, 371.685000
2849, 5009276.560000, 371.698000
2850, 5009276.457143, 371.712857
2851, 5009276.400000, 371.720000
2855, 5009276.200000, 371.750000
2858, 5009276.300000, 371.760000
2859, 5009276.300000, 371.760000
2860, 5009276.100000, 371.760000
2861, 5009276.025000, 371.760000
2862, 5009276.000000, 371.766000
2863, 5009275.966667, 371.770000
2864, 5009275.900000, 371.774286
2865, 5009275.860000, 371.782000
2866, 5009275.800000, 371.790000
2867, 5009275.750000, 371.791667
2868, 5009275.660000, 371.800000
2869, 5009275.600000, 371.810000
2870, 5009275.566667, 371.810000
2871, 5009275.550000, 371.810000
2872, 5009275.600000, 371.818000
2873, 5009275.666667, 371.813333
2874, 5009275.800000, 371.810000
2875, 5009275.833333, 371.803333
2876, 5009275.933333, 371.800000
2877, 5009276.000000, 371.796000
2878, 5009276.066667, 371.780000
2879, 5009276.200000, 371.766667
2880, 5009276.240000, 371.762000
2881, 5009276.300000, 371.763333
2882, 5009276.300000, 371.750000
2883, 5009276.333333, 371.750000
2884, 5009276.433333, 371.740000
2885, 5009276.533333, 371.730000
2886, 5009276.642857, 371.721429
2887, 5009276.780000, 371.712000
2888, 5009276.966667, 371.696667
2889, 5009277.140000, 371.684000
2890, 5009277.450000, 371.660000
2891, 5009277.680000, 371.632000
2892, 5009277.866667, 371.615000
2893, 5009278.100000, 371.600000
2894, 5009278.366667, 371.566667
2895, 5009278.620000, 371.534000
2896, 5009278.900000, 371.503333
2897, 5009279.200000, 371.465000
2898, 5009279.560000, 371.440000
2899, 5009279.866667, 371.406667
2900, 5009280.100000, 371.366667
2901, 5009280.400000, 371.335000
2902, 5009280.760000, 371.298000
2903, 5009281.020000, 371.278000
2904, 5009281.220000, 371.246000
2905, 5009281.480000, 371.212000
2906, 5009281.680000, 371.188000
2907, 5009281.880000, 371.158000
2908, 5009282.040000, 371.132000
2909, 5009282.300000, 371.096667
2910, 5009282.533333, 371.073333
2911, 5009282.640000, 371.040000
2912, 5009282.800000, 371.010000
2913, 5009283.000000, 370.990000
2914, 5009283.100000, 370.990000
2916, 5009283.300000, 370.930000
2917, 5009283.400000, 370.910000
2918, 5009283.600000, 370.910000
2922, 5009283.800000, 370.840000
2925, 5009283.900000, 370.820000
2926, 5009283.900000, 370.820000
2928, 5009283.700000, 370.810000
2932, 5009283.300000, 370.810000
2935, 5009283.100000, 370.810000
2944, 5009282.000000, 370.870000
2951, 5009281.300000, 370.920000
2955, 5009281.300000, 370.930000
2956, 5009281.200000, 370.940000
2959, 5009280.700000, 370.960000
2960, 5009280.600000, 370.970000
2961, 5009280.500000, 370.980000
2962, 5009280.400000, 370.990000
2963, 5009280.100000, 371.000000
2964, 5009280.000000, 371.010000
2966, 5009279.900000, 371.020000
2967, 5009279.750000, 371.035000
2968, 5009279.600000, 371.040000
2969, 5009279.500000, 371.050000
2971, 5009279.300000, 371.080000
2972, 5009279.050000, 371.087500
2973, 5009278.900000, 371.090000
2975, 5009278.550000, 371.130000
2976, 5009278.400000, 371.150000
2977, 5009278.300000, 371.170000
2979, 5009277.900000, 371.190000
2980, 5009277.800000, 371.200000
2981, 5009277.500000, 371.220000
2990, 5009276.500000, 371.330000
2996, 5009275.900000, 371.390000
3002, 5009274.300000, 371.530000
3003, 5009274.300000, 371.570000
3006, 5009273.400000, 371.630000
3008, 5009272.300000, 371.750000
3009, 5009272.300000, 371.750000
3010, 5009271.900000, 371.840000
3012, 5009271.100000, 371.880000
3013, 5009270.800000, 371.940000
3014, 5009270.300000, 371.980000
3015, 5009269.750000, 372.040000
3016, 5009269.200000, 372.080000
3025, 5009265.700000, 372.480000
3027, 5009264.600000, 372.590000
3028, 5009264.200000, 372.660000
3033, 5009261.700000, 372.895000
3034, 5009260.800000, 372.970000
3035, 5009260.800000, 373.030000
3045, 5009255.000000, 373.560000
3048, 5009254.100000, 373.680000
3056, 5009250.500000, 374.140000
3062, 5009246.900000, 374.530000
3063, 5009246.900000, 374.530000
3064, 5009246.200000, 374.624000
3065, 5009245.716667, 374.680000
3066, 5009245.157143, 374.740000
3067, 5009244.683333, 374.808333
3068, 5009244.028571, 374.908571
3069, 5009243.516667, 374.960000
3070, 5009243.033333, 375.020000
3071, 5009242.650000, 375.080000
3072, 5009242.350000, 375.096667
3073, 5009242.040000, 375.106000
3074, 5009241.685714, 375.145714
3075, 5009241.320000, 375.190000
3076, 5009240.950000, 375.235000
3077, 5009240.633333, 375.290000
3078, 5009240.233333, 375.340000
3079, 5009239.833333, 375.396667
3080, 5009239.433333, 375.446667
3081, 5009239.050000, 375.490000
3082, 5009238.700000, 375.540000
3083, 5009238.250000, 375.600000
3084, 5009237.950000, 375.660000
3085, 5009237.633333, 375.700000
3086, 5009237.233333, 375.741667
3087, 5009236.820000, 375.790000
3088, 5009236.433333, 375.826667
3089, 5009236.100000, 375.870000
3090, 5009235.716667, 375.915000
3091, 5009235.185714, 375.974286
3092, 5009234.800000, 376.020000
3093, 5009234.316667, 376.073333
3094, 5009233.800000, 376.135000
3095, 5009233.500000, 376.180000
3096, 5009232.900000, 376.240000
3097, 5009232.316667, 376.300000
3098, 5009231.816667, 376.360000
3099, 5009231.400000, 376.430000
3100, 5009230.683333, 376.480000
3101, 5009230.016667, 376.556667
3102, 5009229.500000, 376.616667
3103, 5009228.883333, 376.680000
3104, 5009228.216667, 376.745000
3105, 5009227.800000, 376.818000
3106, 5009227.300000, 376.886667
3107, 5009226.575000, 376.970000
3108, 5009226.200000, 377.014000
3109, 5009225.600000, 377.093333
3110, 5009225.000000, 377.152000
3111, 5009224.500000, 377.214000
3112, 5009223.975000, 377.270000
3113, 5009223.480000, 377.330000
3114, 5009222.900000, 377.380000
3115, 5009222.400000, 377.412000
3116, 5009221.933333, 377.478333
3117, 5009221.500000, 377.526000
3118, 5009221.016667, 377.596667
3119, 5009220.520000, 377.650000
3120, 5009220.120000, 377.690000
3121, 5009219.700000, 377.744000
3122, 5009219.300000, 377.792000
3123, 5009218.833333, 377.846667
3124, 5009218.433333, 377.888333
3125, 5009218.100000, 377.930000
3126, 5009217.733333, 377.990000
3127, 5009217.316667, 378.050000
3128, 5009216.900000, 378.090000
3129, 5009216.600000, 378.122000
3130, 5009216.233333, 378.156667
3131, 5009215.850000, 378.203333
3132, 5009215.516667, 378.240000
3133, 5009215.000000, 378.273333
3134, 5009214.800000, 378.300000
3135, 5009214.350000, 378.330000
3136, 5009214.000000, 378.363333
3137, 5009213.700000, 378.402500
3138, 5009213.340000, 378.450000
3139, 5009213.066667, 378.495000
3140, 5009212.820000, 378.520000
3141, 5009212.500000, 378.560000
3142, 5009212.266667, 378.585000
3143, 5009212.040000, 378.622000
3144, 5009211.800000, 378.654000
3145, 5009211.483333, 378.680000
3146, 5009211.350000, 378.703333
3147, 5009211.057143, 378.727143
3148, 5009210.766667, 378.755000
3149, 5009210.550000, 378.786667
3150, 5009210.250000, 378.830000
3151, 5009210.000000, 378.858333
3152, 5009209.900000, 378.900000
3162, 5009207.400000, 379.230000
3172, 5009205.000000, 379.530000
3182, 5009201.100000, 379.940000
3192, 5009196.000000, 380.530000
3203, 5009195.200000, 380.725000
3204, 5009195.200000, 380.720000
3205, 5009195.400000, 380.720000
3206, 5009195.500000, 380.715000
3217, 5009197.000000, 380.580000
3221, 5009198.800000, 380.350000
3232, 5009204.100000, 379.810000
3242, 5009206.800000, 379.480000
3244, 5009207.000000, 379.450000
3245, 5009207.000000, 379.440000
3246, 5009207.100000, 379.435000
3256, 5009207.800000, 379.360000
3266, 5009210.600000, 379.040000
3277, 5009213.100000, 378.790000
3279, 5009213.900000, 378.740000
3282, 5009215.300000, 378.600000
3293, 5009222.600000, 377.840000
3303, 5009229.000000, 377.080000
3310, 5009234.000000, 376.525000
3311, 5009234.800000, 376.480000
3315, 5009237.700000, 376.110000
